fullVisitorId,transactions,total_visitor_transactions,visitId,visitNumber,hitNumber,pagePath
0658019277799848735,,1,1499491492,1,51,/basket.html
0658019277799848735,,1,1499491492,1,52,/basket.html
0658019277799848735,,1,1499491492,1,53,/basket.html
0658019277799848735,,1,1499491492,1,54,/yourinfo.html
0658019277799848735,,1,1499491492,1,55,/yourinfo.html
0658019277799848735,,1,1499491492,1,56,/yourinfo.html
0658019277799848735,,1,1499491492,1,57,/basket.html
0658019277799848735,,1,1499491492,1,58,/yourinfo.html
0658019277799848735,,1,1499491492,1,59,/payment.html
0658019277799848735,,1,1499491492,1,60,/home
0658019277799848735,,1,1499491492,1,61,/google+redesign/apparel/womens/womens+t+shirts
0658019277799848735,,1,1499491492,1,62,/google+redesign/apparel/womens/womens+t+shirts/quickview
0658019277799848735,,1,1499491492,1,65,/google+redesign/apparel/womens/womens+t+shirts/quickview
0658019277799848735,,1,1499491492,1,66,/google+redesign/apparel/womens/womens+t+shirts/quickview
0658019277799848735,,1,1499491492,1,69,/google+redesign/apparel/womens+tshirts/google+womens+vintage+tshirt+black.axd
0658019277799848735,,1,1499491492,1,70,/home
0658019277799848735,,1,1499491492,1,71,/google+redesign/apparel/headgear
0658019277799848735,,1,1499491492,1,72,/google+redesign/bags/shopping+and+totes
0658019277799848735,,1,1499491492,1,73,/google+redesign/bags/more+bags
0658019277799848735,,1,1499491492,1,74,/google+redesign/apparel/womens/womens+t+shirts
0658019277799848735,,1,1499491492,1,75,/google+redesign/office
0658019277799848735,,1,1499491492,1,76,/google+redesign/accessories
0658019277799848735,,1,1499491492,1,77,/google+redesign/bags
0658019277799848735,,1,1499491492,1,78,/google+redesign/electronics
0658019277799848735,,1,1499491492,1,79,/google+redesign/electronics/audio
0658019277799848735,,1,1499491492,1,81,/google+redesign/electronics/audio/quickview
0658019277799848735,,1,1499491492,1,83,/google+redesign/electronics/audio/micro+wireless+earbud.axd
0658019277799848735,,1,1499491492,1,84,/google+redesign/apparel/womens/womens+t+shirts
0658019277799848735,,1,1499491492,1,85,/google+redesign/apparel/womens/womens+t+shirts/quickview
0658019277799848735,,1,1499491492,1,89,/google+redesign/electronics/audio
0658019277799848735,,1,1499491492,1,90,/basket.html
0658019277799848735,,1,1499491492,1,91,/google+redesign/electronics/audio
0658019277799848735,,1,1499491492,1,92,/google+redesign/electronics
0658019277799848735,,1,1499491492,1,93,/basket.html
0658019277799848735,,1,1499491492,1,95,/basket.html
0658019277799848735,,1,1499491492,1,96,/yourinfo.html
0658019277799848735,,1,1499491492,1,97,/payment.html
0658019277799848735,,1,1499491492,1,98,/yourinfo.html
0658019277799848735,,1,1499491492,1,99,/google+redesign/electronics/audio
0658019277799848735,,1,1499491492,1,101,/google+redesign/electronics/audio/quickview
0658019277799848735,,1,1499491492,1,103,/basket.html
0658019277799848735,,1,1499491492,1,104,/yourinfo.html
0658019277799848735,,1,1499491492,1,105,/payment.html
0658019277799848735,,1,1499491492,1,106,/google+redesign/electronics/audio
0658019277799848735,,1,1499491492,1,108,/google+redesign/electronics/audio/quickview
0658019277799848735,,1,1499491492,1,110,/google+redesign/electronics/audio/micro+wireless+earbud.axd
0658019277799848735,,1,1499491492,1,111,/basket.html
0658019277799848735,,1,1499491492,1,112,/yourinfo.html
0658019277799848735,,1,1499491492,1,113,/payment.html
0658019277799848735,,1,1499491492,1,114,/payment.html
0658019277799848735,,1,1499491492,1,115,/home
0658019277799848735,,1,1499491492,1,116,/google+redesign/apparel/womens/womens+t+shirts
0658019277799848735,,1,1499491492,1,117,/google+redesign/apparel/womens/womens+t+shirts/quickview
0658019277799848735,,1,1499497039,2,1,/store.html
0658019277799848735,,1,1499497039,2,2,/basket.html
0658019277799848735,,1,1499497039,2,3,/store.html
0658019277799848735,,1,1499497039,2,4,/google+redesign/apparel/womens/womens+t+shirts
0658019277799848735,,1,1499497039,2,5,/google+redesign/apparel/womens/womens+t+shirts/quickview
0658019277799848735,,1,1499497039,2,8,/google+redesign/electronics/audio
0658019277799848735,,1,1499497039,2,10,/google+redesign/electronics/audio/quickview
0658019277799848735,,1,1499497039,2,11,/google+redesign/apparel/womens/womens+t+shirts
0658019277799848735,,1,1499497039,2,12,/google+redesign/electronics/audio
0658019277799848735,,1,1499497039,2,13,/home
0658019277799848735,,1,1499497039,2,14,/google+redesign/electronics/audio
0658019277799848735,,1,1499497039,2,15,/google+redesign/electronics/audio/quickview
0658019277799848735,,1,1499497039,2,18,/basket.html
0658019277799848735,,1,1499497039,2,19,/yourinfo.html
0658019277799848735,,1,1499497039,2,20,/payment.html
0658019277799848735,1,1,1499497039,2,21,/payment.html
0658019277799848735,1,1,1499497039,2,22,/revieworder.html
0658019277799848735,1,1,1499497039,2,23,/ordercompleted.html
0658019277799848735,1,1,1499497039,2,24,/ordercompleted.html
0663614479606200802,1,1,1499905404,1,1,/home
0663614479606200802,1,1,1499905404,1,2,/google+redesign/accessories/fun
0663614479606200802,1,1,1499905404,1,3,/google+redesign/apparel/headgear
0663614479606200802,1,1,1499905404,1,5,/google+redesign/apparel/headgear/quickview
0663614479606200802,1,1,1499905404,1,7,/google+redesign/apparel/headgear/android+twill+cap.axd
0663614479606200802,1,1,1499905404,1,9,/basket.html
0663614479606200802,1,1,1499905404,1,10,/signin.html
0663614479606200802,1,1,1499905404,1,11,/basket.html
0663614479606200802,1,1,1499905404,1,12,/basket.html
0663614479606200802,1,1,1499905404,1,13,/yourinfo.html
0663614479606200802,1,1,1499905404,1,14,/yourinfo.html
0663614479606200802,1,1,1499905404,1,15,/payment.html
0663614479606200802,1,1,1499905404,1,16,/payment.html
0663614479606200802,1,1,1499905404,1,17,/payment.html
0663614479606200802,1,1,1499905404,1,18,/revieworder.html
0663614479606200802,1,1,1499905404,1,19,/ordercompleted.html
0663614479606200802,1,1,1499905404,1,20,/ordercompleted.html
0668741043882663600,,1,1499826995,1,1,/home
0668741043882663600,,1,1499826995,1,2,/home
0668741043882663600,1,1,1500521313,2,1,/home
0668741043882663600,1,1,1500521313,2,2,/home
0668741043882663600,1,1,1500521313,2,3,/google+redesign/office/notebooks+journals/android+rfid+journal.axd
0668741043882663600,1,1,1500521313,2,4,/google+redesign/apparel/men+s+t+shirts/android+mens+skater+badge+tee+charcoal.axd
0668741043882663600,1,1,1500521313,2,5,/google+redesign/apparel/headgear/android+stretch+fit+hat+black.axd
0668741043882663600,1,1,1500521313,2,6,/google+redesign/apparel/headgear/android+stretch+fit+hat+g.axd
0668741043882663600,1,1,1500521313,2,7,/google+redesign/apparel/men+s+t+shirts/android+mens+short+sleeve+hero+tee+white.axd
0668741043882663600,1,1,1500521313,2,8,/google+redesign/apparel/mens+tshirts/android+mens+paradise+short+sleeve+tee+olive.axd
0668741043882663600,1,1,1500521313,2,9,/signin.html
0668741043882663600,1,1,1500521313,2,10,/signin.html
0668741043882663600,1,1,1500521313,2,11,/store.html
0668741043882663600,1,1,1500521313,2,12,/google+redesign/apparel/headgear
0668741043882663600,1,1,1500521313,2,13,/google+redesign/apparel/headgear/quickview
0668741043882663600,1,1,1500521313,2,16,/google+redesign/shop+by+brand/android
0668741043882663600,1,1,1500521313,2,17,/google+redesign/apparel/android+mens+engineeer+short+sleeve+tee+charcoal.axd
0668741043882663600,1,1,1500521313,2,19,/google+redesign/shop+by+brand/android
0668741043882663600,1,1,1500521313,2,20,/google+redesign/apparel/android+mens+pep+rally+short+sleeve+tee+navy.axd
0668741043882663600,1,1,1500521313,2,22,/basket.html
0668741043882663600,1,1,1500521313,2,24,/basket.html
0668741043882663600,1,1,1500521313,2,25,/google+redesign/shop+by+brand/android
0668741043882663600,1,1,1500521313,2,26,/store.html
0668741043882663600,1,1,1500521313,2,27,/store.html/quickview
0668741043882663600,1,1,1500521313,2,30,/google+redesign/apparel/men+s+t+shirts/android+mens+short+sleeve+hero+tee+white.axd
0668741043882663600,1,1,1500521313,2,31,/store.html
0668741043882663600,1,1,1500521313,2,32,/google+redesign/apparel/men+s+t+shirts/android+mens+short+sleeve+hero+tee+heather.axd
0668741043882663600,1,1,1500521313,2,33,/google+redesign/apparel/men+s+t+shirts/android+mens+s+s+triblend+hero+tee+grey.axd
0668741043882663600,1,1,1500521313,2,34,/google+redesign/apparel/men+s+outerwear/android+mens+long+sleeve+badge+crew+tee+heather.axd
0668741043882663600,1,1,1500521313,2,35,/google+redesign/apparel/men+s+t+shirts/android+mens+short+sleeve+hero+tee+heather.axd
0668741043882663600,1,1,1500521313,2,36,/google+redesign/shop+by+brand/android
0668741043882663600,1,1,1500521313,2,37,/google+redesign/shop+by+brand/android
0668741043882663600,1,1,1500521313,2,38,/google+redesign/apparel/android+mens+take+charge+short+sleeve+tee+purple.axd
0668741043882663600,1,1,1500521313,2,39,/google+redesign/shop+by+brand/android
0668741043882663600,1,1,1500521313,2,40,/google+redesign/apparel/mens+tshirts/android+mens+paradise+short+sleeve+tee+olive.axd
0668741043882663600,1,1,1500521313,2,41,/basket.html
0668741043882663600,1,1,1500521313,2,42,/yourinfo.html
0668741043882663600,1,1,1500521313,2,43,/payment.html
0668741043882663600,1,1,1500521313,2,44,/payment.html
0668741043882663600,1,1,1500521313,2,45,/revieworder.html
0668741043882663600,1,1,1500521313,2,46,/ordercompleted.html
0668741043882663600,1,1,1500521313,2,47,/ordercompleted.html
0668741043882663600,1,1,1500521313,2,48,/myaccount.html?mode=billingaddress
0668741043882663600,1,1,1500521313,2,49,/myaccount.html?mode=vieworder
0668741043882663600,1,1,1500521313,2,50,/myaccount.html?mode=vieworderdetail
0668741043882663600,,1,1500934976,3,1,/signin.html
067475292701707948,,1,1499299689,3,1,/home
067475292701707948,,1,1499299689,3,2,/home
067475292701707948,,1,1499299689,3,3,/google+redesign/accessories/housewares
067475292701707948,,1,1499299689,3,4,/google+redesign/electronics/electronics+accessories
067475292701707948,,1,1499299689,3,5,/asearch.html
067475292701707948,,1,1499301369,4,1,/home
067475292701707948,,1,1499301369,4,2,/home
067475292701707948,,1,1499301369,4,3,/google+redesign/shop+by+brand/google
067475292701707948,,1,1499301369,4,4,/google+redesign/apparel/headgear
067475292701707948,,1,1499301369,4,5,/google+redesign/apparel/headgear/quickview
067475292701707948,,1,1499301369,4,8,/google+redesign/electronics
067475292701707948,,1,1499301369,4,9,/basket.html
067475292701707948,1,1,1499720473,5,1,/home
067475292701707948,1,1,1499720473,5,2,/google+redesign/apparel/mens/mens+t+shirts
067475292701707948,1,1,1499720473,5,4,/google+redesign/apparel/mens/mens+t+shirts/quickview
067475292701707948,1,1,1499720473,5,6,/google+redesign/drinkware/mugs+and+cups
067475292701707948,1,1,1499720473,5,7,/google+redesign/apparel/headgear
067475292701707948,1,1,1499720473,5,9,/google+redesign/apparel/headgear/quickview
067475292701707948,1,1,1499720473,5,11,/google+redesign/accessories/housewares
067475292701707948,1,1,1499720473,5,12,/google+redesign/accessories/fun
067475292701707948,1,1,1499720473,5,13,/basket.html
067475292701707948,1,1,1499720473,5,14,/yourinfo.html
067475292701707948,1,1,1499720473,5,15,/payment.html
067475292701707948,1,1,1499720473,5,16,/revieworder.html
067475292701707948,1,1,1499720473,5,17,/ordercompleted.html
067475292701707948,1,1,1499720473,5,18,/ordercompleted.html
067475292701707948,1,1,1499720473,5,19,/myaccount.html?mode=vieworder
067475292701707948,1,1,1499720473,5,20,/myaccount.html?mode=vieworderdetail
067475292701707948,1,1,1499720473,5,21,/google+redesign/office/office+other
0679581364401887394,,1,1499793645,1,1,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1499793645,1,3,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1499793645,1,6,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1499793645,1,8,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1499793645,1,11,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1499793645,1,13,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1499793645,1,15,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1499793645,1,17,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1499793645,1,18,/basket.html
0679581364401887394,,1,1499793645,1,19,/google+redesign/office/stickers/youtube+custom+decals.axd
0679581364401887394,,1,1499793645,1,21,/basket.html
0679581364401887394,1,1,1499796673,2,1,/basket.html
0679581364401887394,1,1,1499796673,2,2,/basket.html
0679581364401887394,1,1,1499796673,2,3,/google+redesign/shop+by+brand/youtube
0679581364401887394,1,1,1499796673,2,5,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,1,1,1499796673,2,8,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,1,1,1499796673,2,10,/basket.html
0679581364401887394,1,1,1499796673,2,11,/signin.html
0679581364401887394,1,1,1499796673,2,12,/signin.html
0679581364401887394,1,1,1499796673,2,13,/register.html
0679581364401887394,1,1,1499796673,2,14,/registersuccess.html
0679581364401887394,1,1,1499796673,2,15,/store.html
0679581364401887394,1,1,1499796673,2,16,/google+redesign/drinkware/mugs+and+cups
0679581364401887394,1,1,1499796673,2,17,/google+redesign/accessories/pet
0679581364401887394,1,1,1499796673,2,18,/google+redesign/shop+by+brand/youtube
0679581364401887394,1,1,1499796673,2,19,/basket.html
0679581364401887394,1,1,1499796673,2,20,/yourinfo.html
0679581364401887394,1,1,1499796673,2,21,/yourinfo.html
0679581364401887394,1,1,1499796673,2,22,/payment.html
0679581364401887394,1,1,1499796673,2,23,/payment.html
0679581364401887394,1,1,1499796673,2,24,/store-policies/shipping-information/home
0679581364401887394,1,1,1499796673,2,25,/ordercompleted.html
0679581364401887394,1,1,1499796673,2,26,/ordercompleted.html
0679581364401887394,,1,1500359842,3,1,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1501038061,4,1,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1501038061,4,2,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1501038061,4,4,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,6,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,8,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,10,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,12,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,14,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,15,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,18,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,20,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,22,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,25,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,27,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,29,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,31,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,34,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,36,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501038061,4,37,/basket.html
0679581364401887394,,1,1501038061,4,39,/basket.html
0679581364401887394,,1,1501038061,4,40,/google+redesign/shop+by+brand
0679581364401887394,,1,1501038061,4,41,/basket.html
0679581364401887394,,1,1501038061,4,43,/basket.html
0679581364401887394,,1,1501038061,4,44,/google+redesign/apparel/men+s+t+shirts/youtube+mens+fleece+hoodie+black.axd
0679581364401887394,,1,1501050592,5,2,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1501050592,5,4,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501050592,5,6,/google+redesign/apparel/mens+tshirts/youtube+mens+vintage+tank.axd
0679581364401887394,,1,1501050592,5,7,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1501050592,5,9,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501050592,5,11,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501050592,5,13,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501555486,6,1,/google+redesign/shop+by+brand/youtube
0679581364401887394,,1,1501555486,6,3,/google+redesign/shop+by+brand/youtube/quickview
0679581364401887394,,1,1501558318,7,1,/google+redesign/shop+by+brand/youtube
0696402585067597025,,1,1500329951,1,1,/home
0696402585067597025,,1,1500329951,1,2,/google+redesign/apparel/womens/womens+t+shirts
0696402585067597025,,1,1500329951,1,4,/google+redesign/apparel/womens/womens+t+shirts/quickview
0696402585067597025,,1,1500329951,1,5,/google+redesign/drinkware
0696402585067597025,,1,1500329951,1,6,/google+redesign/electronics
0696402585067597025,,1,1500329951,1,7,/google+redesign/accessories
0696402585067597025,1,1,1500594617,2,1,/home
0696402585067597025,1,1,1500594617,2,2,/google+redesign/apparel/womens/womens+t+shirts
0696402585067597025,1,1,1500594617,2,4,/google+redesign/apparel/womens/womens+t+shirts/quickview
0696402585067597025,1,1,1500594617,2,5,/google+redesign/drinkware
0696402585067597025,1,1,1500594617,2,7,/google+redesign/drinkware/quickview
0696402585067597025,1,1,1500594617,2,8,/google+redesign/accessories
0696402585067597025,1,1,1500594617,2,9,/google+redesign/office/stickers/google+laptop+and+cell+phone+stickers.axd
0696402585067597025,1,1,1500594617,2,11,/google+redesign/apparel
0696402585067597025,1,1,1500594617,2,12,/google+redesign/apparel/womens/womens+t+shirts
0696402585067597025,1,1,1500594617,2,14,/google+redesign/apparel/womens/womens+t+shirts/quickview
0696402585067597025,1,1,1500594617,2,16,/google+redesign/apparel/womens+tshirts/womens+hero+vneck+tee+white.axd
0696402585067597025,1,1,1500594617,2,17,/google+redesign/apparel/womens/womens+t+shirts
0696402585067597025,1,1,1500594617,2,19,/google+redesign/apparel/womens/womens+t+shirts/quickview
0696402585067597025,1,1,1500594617,2,21,/google+redesign/apparel/womens+tshirts/womens+hero+vneck+tee+white.axd
0696402585067597025,1,1,1500594617,2,28,/basket.html
0696402585067597025,1,1,1500594617,2,29,/google+redesign/apparel/womens/womens+t+shirts
0696402585067597025,1,1,1500594617,2,31,/google+redesign/apparel/womens/womens+t+shirts/quickview
0696402585067597025,1,1,1500594617,2,33,/google+redesign/apparel/womens+tshirts/womens+hero+vneck+tee+white.axd
0696402585067597025,1,1,1500594617,2,35,/basket.html
0696402585067597025,1,1,1500594617,2,36,/signin.html
0696402585067597025,1,1,1500594617,2,37,/registersuccess.html
0696402585067597025,1,1,1500594617,2,38,/store.html
0696402585067597025,1,1,1500594617,2,39,/basket.html
0696402585067597025,1,1,1500594617,2,40,/yourinfo.html
0696402585067597025,1,1,1500594617,2,41,/payment.html
0696402585067597025,1,1,1500594617,2,42,/ordercompleted.html
0696402585067597025,1,1,1500594617,2,43,/ordercompleted.html
0702289726935404752,,1,1500325861,1,1,/home
0702289726935404752,,1,1500325861,1,2,/google+redesign/accessories/fun
0702289726935404752,,1,1500325861,1,3,/google+redesign/accessories/fun/quickview
0702289726935404752,,1,1500325861,1,6,/google+redesign/lifestyle/fun/malibu+sunglasses.axd
0702289726935404752,,1,1500325861,1,8,/basket.html
0702289726935404752,,1,1500325861,1,9,/store-policies/frequently-asked-questions/home
0702289726935404752,,1,1500325861,1,10,/home
0702289726935404752,,1,1500325861,1,11,/asearch.html
0702289726935404752,,1,1500325861,1,12,/home
0702289726935404752,,1,1500325861,1,13,/home
0702289726935404752,,1,1500325861,1,14,/asearch.html
0702289726935404752,,1,1500325861,1,15,/home
0702289726935404752,,1,1500325861,1,16,/asearch.html
0702289726935404752,,1,1500325861,1,17,/asearch.html
0702289726935404752,,1,1500325861,1,19,/asearch.html/quickview
0702289726935404752,,1,1500325861,1,21,/asearch.html/quickview
0702289726935404752,,1,1500325861,1,23,/google+redesign/office/writing/rubber+grip+ballpoint+pen+4+pack.axd
0702289726935404752,1,1,1501245874,2,1,/home
0702289726935404752,1,1,1501245874,2,2,/home
0702289726935404752,1,1,1501245874,2,3,/home
0702289726935404752,1,1,1501245874,2,4,/google+redesign/office/writing/rubber+grip+ballpoint+pen+4+pack.axd
0702289726935404752,1,1,1501245874,2,7,/google+redesign/office/writing+instruments
0702289726935404752,1,1,1501245874,2,9,/google+redesign/office/writing+instruments/quickview
0702289726935404752,1,1,1501245874,2,11,/google+redesign/office/writing+instruments/quickview
0702289726935404752,1,1,1501245874,2,15,/google+redesign/office/writing/maze+pen.axd
0702289726935404752,1,1,1501245874,2,16,/google+redesign/office/writing+instruments
0702289726935404752,1,1,1501245874,2,17,/google+redesign/office/writing+instruments/quickview
0702289726935404752,1,1,1501245874,2,20,/google+redesign/office/writing+instruments/quickview
0702289726935404752,1,1,1501245874,2,23,/asearch.html
0702289726935404752,1,1,1501245874,2,25,/asearch.html/quickview
0702289726935404752,1,1,1501245874,2,27,/basket.html
0702289726935404752,1,1,1501245874,2,28,/google+redesign/lifestyle/fun/malibu+sunglasses.axd
0702289726935404752,1,1,1501245874,2,32,/basket.html
0702289726935404752,1,1,1501245874,2,34,/basket.html
0702289726935404752,1,1,1501245874,2,35,/basket.html
0702289726935404752,1,1,1501245874,2,36,/basket.html
0702289726935404752,1,1,1501245874,2,37,/basket.html
0702289726935404752,1,1,1501245874,2,38,/basket.html
0702289726935404752,1,1,1501245874,2,39,/yourinfo.html
0702289726935404752,1,1,1501245874,2,40,/payment.html
0702289726935404752,1,1,1501245874,2,41,/payment.html
0702289726935404752,1,1,1501245874,2,42,/revieworder.html
0702289726935404752,1,1,1501245874,2,43,/revieworder.html
0702289726935404752,1,1,1501245874,2,44,/revieworder.html
0702289726935404752,1,1,1501245874,2,45,/ordercompleted.html
0702289726935404752,1,1,1501245874,2,46,/ordercompleted.html
0743501820485430157,2,2,1501034665,1,1,/home
0743501820485430157,2,2,1501034665,1,2,/home
0743501820485430157,2,2,1501034665,1,3,/google+redesign/apparel/mens/mens+t+shirts
0743501820485430157,2,2,1501034665,1,4,/home
0743501820485430157,2,2,1501034665,1,5,/asearch.html
0743501820485430157,2,2,1501034665,1,6,/home
0743501820485430157,2,2,1501034665,1,7,/google+redesign/apparel/mens/mens+t+shirts
0743501820485430157,2,2,1501034665,1,8,/google+redesign/accessories/stickers/home
0743501820485430157,2,2,1501034665,1,10,/google+redesign/accessories/stickers//quickview
0743501820485430157,2,2,1501034665,1,13,/google+redesign/accessories/stickers//quickview
0743501820485430157,2,2,1501034665,1,15,/google+redesign/accessories/stickers//quickview
0743501820485430157,2,2,1501034665,1,17,/basket.html
0743501820485430157,2,2,1501034665,1,18,/signin.html
0743501820485430157,2,2,1501034665,1,19,/signin.html
0743501820485430157,2,2,1501034665,1,20,/basket.html
0743501820485430157,2,2,1501034665,1,21,/yourinfo.html
0743501820485430157,2,2,1501034665,1,22,/yourinfo.html
0743501820485430157,2,2,1501034665,1,23,/payment.html
0743501820485430157,2,2,1501034665,1,24,/revieworder.html
0743501820485430157,2,2,1501034665,1,25,/ordercompleted.html
0743501820485430157,2,2,1501034665,1,26,/ordercompleted.html
0743501820485430157,2,2,1501034665,1,27,/google+redesign/apparel/kids/kids+infant
0743501820485430157,2,2,1501034665,1,28,/google+redesign/apparel/kids/kids+infant
0743501820485430157,2,2,1501034665,1,30,/google+redesign/apparel/kids/kids+infant/quickview
0743501820485430157,2,2,1501034665,1,32,/google+redesign/apparel/kids/kids+infant/quickview
0743501820485430157,2,2,1501034665,1,34,/google+redesign/apparel/kids/kids+infant/quickview
0743501820485430157,2,2,1501034665,1,37,/google+redesign/apparel/kids/kids+infant/quickview
0743501820485430157,2,2,1501034665,1,39,/basket.html
0743501820485430157,2,2,1501034665,1,41,/basket.html
0743501820485430157,2,2,1501034665,1,42,/store.html
0743501820485430157,2,2,1501034665,1,43,/google+redesign/bags
0743501820485430157,2,2,1501034665,1,44,/google+redesign/apparel/kids/kids+infant
0743501820485430157,2,2,1501034665,1,46,/google+redesign/apparel/kids/kids+infant/quickview
0743501820485430157,2,2,1501034665,1,48,/google+redesign/apparel/kids/kids+infant/quickview
0743501820485430157,2,2,1501034665,1,50,/basket.html
0743501820485430157,2,2,1501034665,1,51,/basket.html
0743501820485430157,2,2,1501034665,1,52,/yourinfo.html
0743501820485430157,2,2,1501034665,1,53,/yourinfo.html
0743501820485430157,2,2,1501034665,1,54,/payment.html
0743501820485430157,2,2,1501034665,1,55,/yourinfo.html
0743501820485430157,2,2,1501034665,1,56,/basket.html
0743501820485430157,2,2,1501034665,1,57,/basket.html
0743501820485430157,2,2,1501034665,1,58,/yourinfo.html
0743501820485430157,2,2,1501034665,1,59,/payment.html
0743501820485430157,2,2,1501034665,1,60,/revieworder.html
0743501820485430157,2,2,1501034665,1,61,/ordercompleted.html
0743501820485430157,2,2,1501034665,1,62,/ordercompleted.html
0747495245317338179,,1,1499806636,1,1,/basket.html
0747495245317338179,,1,1499806636,1,2,/store.html
0747495245317338179,,1,1499806636,1,3,/google+redesign/bags/more+bags
0747495245317338179,,1,1500047114,2,1,/basket.html
0747495245317338179,,1,1500047114,2,2,/google+redesign/bags/more+bags
0747495245317338179,1,1,1500084200,3,1,/basket.html
0747495245317338179,1,1,1500084200,3,2,/google+redesign/bags/more+bags
0747495245317338179,1,1,1500084200,3,3,/google+redesign/bags/more+bags/quickview
0747495245317338179,1,1,1500084200,3,6,/basket.html
0747495245317338179,1,1,1500084200,3,7,/signin.html
0747495245317338179,1,1,1500084200,3,8,/signin.html
0747495245317338179,1,1,1500084200,3,9,/signin.html
0747495245317338179,1,1,1500084200,3,10,/signin.html
0747495245317338179,1,1,1500084200,3,11,/signin.html
0747495245317338179,1,1,1500084200,3,12,/registersuccess.html
0747495245317338179,1,1,1500084200,3,13,/store.html
0747495245317338179,1,1,1500084200,3,14,/basket.html
0747495245317338179,1,1,1500084200,3,15,/yourinfo.html
0747495245317338179,1,1,1500084200,3,16,/yourinfo.html
0747495245317338179,1,1,1500084200,3,17,/payment.html
0747495245317338179,1,1,1500084200,3,18,/revieworder.html
0747495245317338179,1,1,1500084200,3,19,/payment.html
0747495245317338179,1,1,1500084200,3,20,/payment.html
0747495245317338179,1,1,1500084200,3,21,/revieworder.html
0747495245317338179,1,1,1500084200,3,22,/payment.html
0747495245317338179,1,1,1500084200,3,23,/revieworder.html
0747495245317338179,1,1,1500084200,3,24,/ordercompleted.html
0747495245317338179,1,1,1500084200,3,25,/ordercompleted.html
0763707560320645222,1,1,1499349137,1,1,/home
0763707560320645222,1,1,1499349137,1,2,/google+redesign/accessories/fun
0763707560320645222,1,1,1499349137,1,3,/google+redesign/accessories/housewares
0763707560320645222,1,1,1499349137,1,4,/google+redesign/electronics/electronics+accessories
0763707560320645222,1,1,1499349137,1,5,/google+redesign/electronics/audio
0763707560320645222,1,1,1499349137,1,7,/google+redesign/electronics/audio/quickview
0763707560320645222,1,1,1499349137,1,9,/google+redesign/electronics/google+pocket+bluetooth+speaker.axd
0763707560320645222,1,1,1499349137,1,10,/google+redesign/electronics/audio
0763707560320645222,1,1,1499349137,1,12,/google+redesign/electronics/audio/quickview
0763707560320645222,1,1,1499349137,1,14,/google+redesign/electronics/audio/google+bluetooth+water+resistant+speaker.axd
0763707560320645222,1,1,1499349137,1,16,/basket.html
0763707560320645222,1,1,1499349137,1,17,/basket.html
0763707560320645222,1,1,1499349137,1,18,/yourinfo.html
0763707560320645222,1,1,1499349137,1,19,/payment.html
0763707560320645222,1,1,1499349137,1,20,/payment.html
0763707560320645222,1,1,1499349137,1,21,/payment.html
0763707560320645222,1,1,1499349137,1,22,/revieworder.html
0763707560320645222,1,1,1499349137,1,23,/ordercompleted.html
